id;id_school;grade;letter
1664;265;4;A
1665;265;4;B
1666;265;5;A
1667;265;6;A
1668;265;6;B
1669;265;7;A
1670;265;8;A
1671;265;8;B
1672;265;8;C
1673;265;9;A
1674;265;9;B
1675;265;10;A
1676;265;10;B
1677;265;10;C
1678;265;11;A
1679;980;1;A
1680;980;2;A
1681;980;3;A
1682;980;3;B
1683;980;3;C
1684;980;4;A
1685;980;4;B
1686;980;4;C
1687;980;5;A
1688;980;6;A
1689;980;6;B
1690;980;7;A
1691;980;7;B
1692;980;7;C
1693;980;8;A
1694;980;9;A
1695;980;9;B
1696;980;10;A
1697;980;10;B
1698;980;11;A
1699;980;11;B
1700;980;11;C
1701;180;1;A
1702;180;2;A
1703;180;2;B
1704;180;2;C
1705;180;3;A
1706;180;4;A
1707;180;4;B
1708;180;4;C
1709;180;5;A
1710;180;5;B
1711;180;6;A
1712;180;7;A
1713;180;8;A
1714;180;8;B
1715;180;9;A
1716;180;9;B
1717;180;9;C
1718;180;10;A
1719;180;11;A
1720;180;11;B
1721;863;1;A
1722;863;2;A
1723;863;3;A
1724;863;3;B
1725;863;4;A
1726;863;4;B
1727;863;5;A
1728;863;5;B
1729;863;6;A
1730;863;6;B
1731;863;6;C
1732;863;7;A
1733;863;8;A
1734;863;8;B
1735;863;8;C
1736;863;9;A
1737;863;9;B
1738;863;10;A
1739;863;11;A
1740;863;11;B
1741;863;11;C
1742;571;1;A
1743;571;1;B
1744;571;2;A
1745;571;2;B
1746;571;2;C
1747;571;3;A
1748;571;3;B
1749;571;3;C
1750;571;4;A
1751;571;4;B
1752;571;5;A
1753;571;5;B
1754;571;5;C
1755;571;6;A
1756;571;6;B
1757;571;7;A
1758;571;8;A
1759;571;8;B
1760;571;8;C
1761;571;9;A
1762;571;9;B
1763;571;9;C
1764;571;10;A
1765;571;11;A
1766;571;11;B
1767;831;1;A
1768;831;1;B
1769;831;1;C
1770;831;2;A
1771;831;2;B
1772;831;2;C
1773;831;3;A
1774;831;3;B
1775;831;3;C
1776;831;4;A
1777;831;4;B
1778;831;4;C
1779;831;5;A
1780;831;6;A
1781;831;6;B
1782;831;6;C
1783;831;7;A
1784;831;7;B
1785;831;8;A
1786;831;8;B
1787;831;8;C
1788;831;9;A
1789;831;9;B
1790;831;9;C
1791;831;10;A
1792;831;10;B
1793;831;10;C
1794;831;11;A
1795;831;11;B
1796;470;1;A
1797;470;1;B
1798;470;2;A
1799;470;2;B
1800;470;2;C
1801;470;3;A
1802;470;3;B
1803;470;3;C
1804;470;4;A
1805;470;5;A
1806;470;6;A
1807;470;6;B
1808;470;7;A
1809;470;7;B
1810;470;7;C
1811;470;8;A
1812;470;8;B
1813;470;8;C
1814;470;9;A
1815;470;9;B
1816;470;10;A
1817;470;10;B
1818;470;11;A
1819;867;1;A
1820;867;1;B
1821;867;1;C
1822;867;2;A
1823;867;3;A
1824;867;3;B
1825;867;3;C
1826;867;4;A
1827;867;5;A
1828;867;5;B
1829;867;6;A
1830;867;6;B
1831;867;7;A
1832;867;8;A
1833;867;8;B
1834;867;8;C
1835;867;9;A
1836;867;10;A
1837;867;10;B
1838;867;10;C
1839;867;11;A
1840;867;11;B
1841;875;1;A
1842;875;1;B
1843;875;1;C
1844;875;2;A
1845;875;3;A
1846;875;3;B
1847;875;4;A
1848;875;4;B
1849;875;5;A
1850;875;5;B
1851;875;5;C
1852;875;6;A
1853;875;6;B
1854;875;7;A
1855;875;8;A
1856;875;8;B
1857;875;9;A
1858;875;9;B
1859;875;10;A
1860;875;11;A
1861;875;11;B
1862;875;11;C
1863;827;1;A
1864;827;1;B
1865;827;1;C
1866;827;2;A
1867;827;2;B
1868;827;2;C
1869;827;3;A
1870;827;3;B
1871;827;3;C
1872;827;4;A
1873;827;4;B
1874;827;4;C
1875;827;5;A
1876;827;5;B
1877;827;5;C
1878;827;6;A
1879;827;6;B
1880;827;7;A
1881;827;7;B
1882;827;7;C
1883;827;8;A
1884;827;8;B
1885;827;9;A
1886;827;9;B
1887;827;9;C
1888;827;10;A
1889;827;10;B
1890;827;10;C
1891;827;11;A
1892;827;11;B
1893;852;1;A
1894;852;2;A
1895;852;3;A
1896;852;4;A
1897;852;5;A
1898;852;6;A
1899;852;7;A
1900;852;7;B
1901;852;7;C
1902;852;8;A
1903;852;8;B
1904;852;8;C
1905;852;9;A
1906;852;9;B
1907;852;9;C
1908;852;10;A
1909;852;11;A
1910;852;11;B
1911;852;11;C
1912;608;1;A
1913;608;1;B
1914;608;1;C
1915;608;2;A
1916;608;2;B
1917;608;3;A
1918;608;4;A
1919;608;5;A
1920;608;5;B
1921;608;5;C
1922;608;6;A
1923;608;6;B
1924;608;6;C
1925;608;7;A
1926;608;8;A
1927;608;8;B
1928;608;8;C
1929;608;9;A
1930;608;10;A
1931;608;10;B
1932;608;10;C
1933;608;11;A
1934;608;11;B
1935;608;11;C
1936;414;1;A
1937;414;1;B
1938;414;1;C
1939;414;2;A
1940;414;2;B
1941;414;2;C
1942;414;3;A
1943;414;3;B
1944;414;3;C
1945;414;4;A
1946;414;4;B
1947;414;4;C
1948;414;5;A
1949;414;5;B
1950;414;6;A
1951;414;6;B
1952;414;7;A
1953;414;7;B
1954;414;7;C
1955;414;8;A
1956;414;8;B
1957;414;8;C
1958;414;9;A
1959;414;9;B
1960;414;9;C
1961;414;10;A
1962;414;10;B
1963;414;11;A
1964;414;11;B
1965;414;11;C
1966;435;1;A
1967;435;2;A
1968;435;2;B
1969;435;3;A
1970;435;4;A
1971;435;5;A
1972;435;6;A
1973;435;6;B
1974;435;7;A
1975;435;7;B
1976;435;8;A
1977;435;9;A
1978;435;10;A
1979;435;11;A
1980;435;11;B
1981;435;11;C
1982;605;1;A
1983;605;1;B
1984;605;1;C
1985;605;2;A
1986;605;2;B
1987;605;3;A
1988;605;3;B
1989;605;4;A
1990;605;4;B
1991;605;5;A
1992;605;5;B
1993;605;6;A
1994;605;6;B
1995;605;7;A
1996;605;7;B
1997;605;7;C
1998;605;8;A
1999;605;9;A
2000;605;9;B
2001;605;10;A
2002;605;10;B
2003;605;11;A
2004;605;11;B
2005;605;11;C
2006;503;1;A
2007;503;1;B
2008;503;2;A
2009;503;2;B
2010;503;3;A
2011;503;3;B
2012;503;4;A
2013;503;4;B
2014;503;5;A
2015;503;5;B
2016;503;5;C
2017;503;6;A
2018;503;6;B
2019;503;7;A
2020;503;7;B
2021;503;7;C
2022;503;8;A
2023;503;8;B
2024;503;8;C
2025;503;9;A
2026;503;10;A
2027;503;10;B
2028;503;10;C
2029;503;11;A
2030;752;1;A
2031;752;1;B
2032;752;2;A
2033;752;2;B
2034;752;2;C
2035;752;3;A
2036;752;3;B
2037;752;3;C
2038;752;4;A
2039;752;4;B
2040;752;5;A
2041;752;6;A
2042;752;7;A
2043;752;7;B
2044;752;7;C
2045;752;8;A
2046;752;8;B
2047;752;8;C
2048;752;9;A
2049;752;9;B
2050;752;9;C
2051;752;10;A
2052;752;10;B
2053;752;11;A
2054;677;1;A
2055;677;1;B
2056;677;1;C
2057;677;2;A
2058;677;2;B
2059;677;2;C
2060;677;3;A
2061;677;3;B
2062;677;3;C
2063;677;4;A
2064;677;4;B
2065;677;5;A
2066;677;6;A
2067;677;7;A
2068;677;7;B
2069;677;7;C
2070;677;8;A
2071;677;8;B
2072;677;9;A
2073;677;9;B
2074;677;9;C
2075;677;10;A
2076;677;10;B
2077;677;11;A
2078;677;11;B
2079;206;1;A
2080;206;1;B
2081;206;1;C
2082;206;2;A
2083;206;2;B
2084;206;3;A
2085;206;4;A
2086;206;5;A
2087;206;5;B
2088;206;5;C
2089;206;6;A
2090;206;6;B
2091;206;7;A
2092;206;8;A
2093;206;8;B
2094;206;8;C
2095;206;9;A
2096;206;10;A
2097;206;10;B
2098;206;11;A
2099;377;1;A
2100;377;1;B
2101;377;1;C
2102;377;2;A
2103;377;2;B
2104;377;3;A
2105;377;3;B
2106;377;3;C
2107;377;4;A
2108;377;4;B
2109;377;4;C
2110;377;5;A
2111;377;5;B
2112;377;6;A
2113;377;6;B
2114;377;7;A
2115;377;7;B
2116;377;8;A
2117;377;9;A
2118;377;9;B
2119;377;9;C
2120;377;10;A
2121;377;10;B
2122;377;11;A
2123;174;1;A
2124;174;2;A
2125;174;2;B
2126;174;2;C
2127;174;3;A
2128;174;4;A
2129;174;4;B
2130;174;5;A
2131;174;5;B
2132;174;6;A
2133;174;6;B
2134;174;7;A
2135;174;8;A
2136;174;8;B
2137;174;8;C
2138;174;9;A
2139;174;10;A
2140;174;10;B
2141;174;10;C
2142;174;11;A
2143;460;1;A
2144;460;1;B
2145;460;1;C
2146;460;2;A
2147;460;2;B
2148;460;3;A
2149;460;4;A
2150;460;5;A
2151;460;6;A
2152;460;7;A
2153;460;7;B
2154;460;7;C
2155;460;8;A
2156;460;9;A
2157;460;10;A
2158;460;11;A
2159;634;1;A
2160;634;1;B
2161;634;1;C
2162;634;2;A
2163;634;2;B
2164;634;3;A
2165;634;3;B
2166;634;4;A
2167;634;4;B
2168;634;5;A
2169;634;6;A
2170;634;7;A
2171;634;7;B
2172;634;7;C
2173;634;8;A
2174;634;9;A
2175;634;9;B
2176;634;9;C
2177;634;10;A
2178;634;10;B
2179;634;11;A
2180;634;11;B
2181;634;11;C
2182;45;1;A
2183;45;2;A
2184;45;2;B
2185;45;2;C
2186;45;3;A
2187;45;3;B
2188;45;3;C
2189;45;4;A
2190;45;5;A
2191;45;5;B
2192;45;6;A
2193;45;6;B
2194;45;6;C
2195;45;7;A
2196;45;7;B
2197;45;7;C
2198;45;8;A
2199;45;9;A
2200;45;10;A
2201;45;10;B
2202;45;10;C
2203;45;11;A
2204;29;1;A
2205;29;2;A
2206;29;2;B
2207;29;2;C
2208;29;3;A
2209;29;4;A
2210;29;5;A
2211;29;6;A
2212;29;6;B
2213;29;6;C
2214;29;7;A
2215;29;7;B
2216;29;8;A
2217;29;8;B
2218;29;9;A
2219;29;9;B
2220;29;10;A
2221;29;10;B
2222;29;10;C
2223;29;11;A
2224;29;11;B
2225;889;1;A
2226;889;2;A
2227;889;2;B
2228;889;2;C
2229;889;3;A
2230;889;4;A
2231;889;4;B
2232;889;4;C
2233;889;5;A
2234;889;5;B
2235;889;6;A
2236;889;7;A
2237;889;7;B
2238;889;8;A
2239;889;8;B
2240;889;8;C
2241;889;9;A
2242;889;9;B
2243;889;9;C
2244;889;10;A
2245;889;10;B
2246;889;11;A
2247;889;11;B
2248;889;11;C
2249;275;1;A
2250;275;2;A
2251;275;2;B
2252;275;3;A
2253;275;4;A
2254;275;5;A
2255;275;6;A
2256;275;6;B
2257;275;6;C
2258;275;7;A
2259;275;7;B
2260;275;7;C
2261;275;8;A
2262;275;8;B
2263;275;8;C
2264;275;9;A
2265;275;10;A
2266;275;10;B
2267;275;11;A
2268;275;11;B
2269;275;11;C
2270;586;1;A
2271;586;1;B
2272;586;1;C
2273;586;2;A
2274;586;2;B
2275;586;2;C
2276;586;3;A
2277;586;4;A
2278;586;4;B
2279;586;5;A
2280;586;5;B
2281;586;6;A
2282;586;7;A
2283;586;7;B
2284;586;8;A
2285;586;8;B
2286;586;9;A
2287;586;10;A
2288;586;10;B
2289;586;11;A
2290;586;11;B
2291;729;1;A
2292;729;1;B
2293;729;2;A
2294;729;3;A
2295;729;3;B
2296;729;4;A
2297;729;4;B
2298;729;4;C
2299;729;5;A
2300;729;5;B
2301;729;6;A
2302;729;6;B
2303;729;7;A
2304;729;8;A
2305;729;8;B
2306;729;9;A
2307;729;10;A
2308;729;10;B
2309;729;10;C
2310;729;11;A
2311;66;1;A
2312;66;2;A
2313;66;2;B
2314;66;2;C
2315;66;3;A
2316;66;3;B
2317;66;4;A
2318;66;4;B
2319;66;5;A
2320;66;6;A
2321;66;7;A
2322;66;8;A
2323;66;8;B
2324;66;9;A
2325;66;10;A
2326;66;10;B
2327;66;10;C
2328;66;11;A
2329;821;1;A
2330;821;2;A
2331;821;2;B
2332;821;2;C
2333;821;3;A
2334;821;3;B
2335;821;4;A
2336;821;4;B
2337;821;4;C
2338;821;5;A
2339;821;5;B
2340;821;6;A
2341;821;6;B
2342;821;6;C
2343;821;7;A
2344;821;7;B
2345;821;7;C
2346;821;8;A
2347;821;9;A
2348;821;10;A
2349;821;10;B
2350;821;11;A
2351;821;11;B
2352;821;11;C
2353;73;1;A
2354;73;2;A
2355;73;2;B
2356;73;2;C
2357;73;3;A
2358;73;4;A
2359;73;4;B
2360;73;5;A
2361;73;5;B
2362;73;5;C
2363;73;6;A
2364;73;7;A
2365;73;7;B
2366;73;7;C
2367;73;8;A
2368;73;8;B
2369;73;9;A
2370;73;9;B
2371;73;9;C
2372;73;10;A
2373;73;11;A
2374;73;11;B
2375;73;11;C
2376;468;1;A
2377;468;1;B
2378;468;2;A
2379;468;2;B
2380;468;2;C
2381;468;3;A
2382;468;4;A
2383;468;5;A
2384;468;5;B
2385;468;6;A
2386;468;6;B
2387;468;7;A
2388;468;7;B
2389;468;7;C
2390;468;8;A
2391;468;9;A
2392;468;9;B
2393;468;9;C
2394;468;10;A
2395;468;11;A
2396;468;11;B
2397;468;11;C
2398;994;1;A
2399;994;1;B
2400;994;1;C
2401;994;2;A
2402;994;2;B
2403;994;2;C
2404;994;3;A
2405;994;3;B
2406;994;4;A
2407;994;5;A
2408;994;5;B
2409;994;6;A
2410;994;6;B
2411;994;7;A
2412;994;8;A
2413;994;8;B
2414;994;8;C
2415;994;9;A
2416;994;9;B
2417;994;10;A
2418;994;10;B
2419;994;11;A
2420;994;11;B
2421;994;11;C
2422;9;1;A
2423;9;1;B
2424;9;2;A
2425;9;2;B
2426;9;3;A
2427;9;4;A
2428;9;4;B
2429;9;5;A
2430;9;6;A
2431;9;6;B
2432;9;7;A
2433;9;8;A
2434;9;9;A
2435;9;10;A
2436;9;10;B
2437;9;11;A
2438;345;1;A
2439;345;2;A
2440;345;2;B
2441;345;2;C
2442;345;3;A
2443;345;3;B
2444;345;4;A
2445;345;5;A
2446;345;5;B
2447;345;5;C
2448;345;6;A
2449;345;6;B
2450;345;6;C
2451;345;7;A
2452;345;7;B
2453;345;7;C
2454;345;8;A
2455;345;8;B
2456;345;9;A
2457;345;9;B
2458;345;10;A
2459;345;11;A
2460;345;11;B
2461;345;11;C
2462;822;1;A
2463;822;1;B
2464;822;1;C
2465;822;2;A
2466;822;2;B
2467;822;3;A
2468;822;3;B
2469;822;4;A
2470;822;4;B
2471;822;4;C
2472;822;5;A
2473;822;5;B
2474;822;6;A
2475;822;7;A
2476;822;8;A
2477;822;8;B
2478;822;8;C
2479;822;9;A
2480;822;9;B
2481;822;9;C
2482;822;10;A
2483;822;10;B
2484;822;10;C
2485;822;11;A
2486;822;11;B
2487;822;11;C
2488;855;1;A
2489;855;1;B
2490;855;1;C
2491;855;2;A
2492;855;2;B
2493;855;3;A
2494;855;4;A
2495;855;5;A
2496;855;5;B
2497;855;6;A
2498;855;6;B
2499;855;6;C
2500;855;7;A
2501;855;7;B
2502;855;7;C
2503;855;8;A
2504;855;8;B
2505;855;9;A
2506;855;9;B
2507;855;10;A
2508;855;10;B
2509;855;11;A
2510;855;11;B
2511;270;1;A
2512;270;1;B
2513;270;1;C
2514;270;2;A
2515;270;2;B
2516;270;2;C
2517;270;3;A
2518;270;3;B
2519;270;4;A
2520;270;4;B
2521;270;5;A
2522;270;6;A
2523;270;6;B
2524;270;7;A
2525;270;7;B
2526;270;8;A
2527;270;8;B
2528;270;8;C
2529;270;9;A
2530;270;9;B
2531;270;10;A
2532;270;10;B
2533;270;11;A
2534;270;11;B
2535;155;1;A
2536;155;1;B
2537;155;1;C
2538;155;2;A
2539;155;2;B
2540;155;3;A
2541;155;4;A
2542;155;5;A
2543;155;5;B
2544;155;6;A
2545;155;6;B
2546;155;6;C
2547;155;7;A
2548;155;8;A
2549;155;8;B
2550;155;8;C
2551;155;9;A
2552;155;9;B
2553;155;9;C
2554;155;10;A
2555;155;10;B
2556;155;10;C
2557;155;11;A
2558;547;1;A
2559;547;2;A
2560;547;2;B
2561;547;3;A
2562;547;3;B
2563;547;3;C
2564;547;4;A
2565;547;4;B
2566;547;4;C
2567;547;5;A
2568;547;6;A
2569;547;7;A
2570;547;8;A
2571;547;8;B
2572;547;9;A
2573;547;10;A
2574;547;11;A
2575;547;11;B
2576;724;1;A
2577;724;2;A
2578;724;3;A
2579;724;3;B
2580;724;4;A
2581;724;4;B
2582;724;4;C
2583;724;5;A
2584;724;5;B
2585;724;6;A
2586;724;7;A
2587;724;7;B
2588;724;7;C
2589;724;8;A
2590;724;8;B
2591;724;8;C
2592;724;9;A
2593;724;10;A
2594;724;10;B
2595;724;11;A
2596;724;11;B
2597;724;11;C
2598;646;1;A
2599;646;1;B
2600;646;1;C
2601;646;2;A
2602;646;2;B
2603;646;3;A
2604;646;3;B
2605;646;3;C
2606;646;4;A
2607;646;4;B
2608;646;5;A
2609;646;5;B
2610;646;6;A
2611;646;6;B
2612;646;7;A
2613;646;7;B
2614;646;7;C
2615;646;8;A
2616;646;9;A
2617;646;9;B
2618;646;10;A
2619;646;11;A
2620;646;11;B
2621;646;11;C
2622;351;1;A
2623;351;1;B
2624;351;2;A
2625;351;3;A
2626;351;3;B
2627;351;3;C
2628;351;4;A
2629;351;4;B
2630;351;5;A
2631;351;5;B
2632;351;6;A
2633;351;7;A
2634;351;8;A
2635;351;9;A
2636;351;9;B
2637;351;9;C
2638;351;10;A
2639;351;11;A
2640;539;1;A
2641;539;1;B
2642;539;2;A
2643;539;3;A
2644;539;3;B
2645;539;3;C
2646;539;4;A
2647;539;4;B
2648;539;5;A
2649;539;5;B
2650;539;5;C
2651;539;6;A
2652;539;7;A
2653;539;8;A
2654;539;9;A
2655;539;9;B
2656;539;9;C
2657;539;10;A
2658;539;11;A
2659;539;11;B
2660;303;1;A
2661;303;2;A
2662;303;2;B
2663;303;3;A
2664;303;3;B
2665;303;4;A
2666;303;4;B
2667;303;4;C
2668;303;5;A
2669;303;5;B
2670;303;5;C
2671;303;6;A
2672;303;7;A
2673;303;7;B
2674;303;8;A
2675;303;8;B
2676;303;8;C
2677;303;9;A
2678;303;9;B
2679;303;10;A
2680;303;10;B
2681;303;10;C
2682;303;11;A
2683;303;11;B
2684;526;1;A
2685;526;1;B
2686;526;2;A
2687;526;3;A
2688;526;3;B
2689;526;4;A
2690;526;4;B
2691;526;4;C
2692;526;5;A
2693;526;5;B
2694;526;5;C
2695;526;6;A
2696;526;6;B
2697;526;7;A
2698;526;7;B
2699;526;7;C
2700;526;8;A
2701;526;9;A
2702;526;10;A
2703;526;10;B
2704;526;10;C
2705;526;11;A
2706;526;11;B
2707;526;11;C
2708;844;1;A
2709;844;1;B
2710;844;2;A
2711;844;2;B
2712;844;2;C
2713;844;3;A
2714;844;3;B
2715;844;4;A
2716;844;4;B
2717;844;5;A
2718;844;5;B
2719;844;6;A
2720;844;7;A
2721;844;7;B
2722;844;7;C
2723;844;8;A
2724;844;8;B
2725;844;9;A
2726;844;9;B
2727;844;10;A
2728;844;11;A
2729;844;11;B
2730;937;1;A
2731;937;1;B
2732;937;1;C
2733;937;2;A
2734;937;2;B
2735;937;3;A
2736;937;3;B
2737;937;3;C
2738;937;4;A
2739;937;5;A
2740;937;5;B
2741;937;5;C
2742;937;6;A
2743;937;7;A
2744;937;7;B
2745;937;7;C
2746;937;8;A
2747;937;8;B
2748;937;8;C
2749;937;9;A
2750;937;9;B
2751;937;10;A
2752;937;10;B
2753;937;11;A
2754;667;1;A
2755;667;1;B
2756;667;2;A
2757;667;3;A
2758;667;3;B
2759;667;3;C
2760;667;4;A
2761;667;4;B
2762;667;4;C
2763;667;5;A
2764;667;5;B
2765;667;5;C
2766;667;6;A
2767;667;6;B
2768;667;6;C
2769;667;7;A
2770;667;7;B
2771;667;7;C
2772;667;8;A
2773;667;8;B
2774;667;8;C
2775;667;9;A
2776;667;10;A
2777;667;10;B
2778;667;11;A
2779;667;11;B
2780;667;11;C
2781;443;1;A
2782;443;2;A
2783;443;3;A
2784;443;3;B
2785;443;4;A
2786;443;4;B
2787;443;4;C
2788;443;5;A
2789;443;5;B
2790;443;5;C
2791;443;6;A
2792;443;6;B
2793;443;6;C
2794;443;7;A
2795;443;7;B
2796;443;8;A
2797;443;9;A
2798;443;9;B
2799;443;10;A
2800;443;10;B
2801;443;11;A
2802;443;11;B
2803;443;11;C
2804;985;1;A
2805;985;2;A
2806;985;3;A
2807;985;4;A
2808;985;5;A
2809;985;6;A
2810;985;6;B
2811;985;7;A
2812;985;7;B
2813;985;7;C
2814;985;8;A
2815;985;8;B
2816;985;9;A
2817;985;9;B
2818;985;10;A
2819;985;11;A
2820;985;11;B
2821;170;1;A
2822;170;2;A
2823;170;2;B
2824;170;2;C
2825;170;3;A
2826;170;4;A
2827;170;4;B
2828;170;4;C
2829;170;5;A
2830;170;6;A
2831;170;6;B
2832;170;6;C
2833;170;7;A
2834;170;7;B
2835;170;8;A
2836;170;8;B
2837;170;9;A
2838;170;9;B
2839;170;10;A
2840;170;10;B
2841;170;11;A
2842;701;1;A
2843;701;1;B
2844;701;1;C
2845;701;2;A
2846;701;2;B
2847;701;3;A
2848;701;3;B
2849;701;3;C
2850;701;4;A
2851;701;5;A
2852;701;5;B
2853;701;6;A
2854;701;6;B
2855;701;6;C
2856;701;7;A
2857;701;7;B
2858;701;7;C
2859;701;8;A
2860;701;8;B
2861;701;8;C
2862;701;9;A
2863;701;9;B
2864;701;10;A
2865;701;11;A
2866;877;1;A
2867;877;2;A
2868;877;2;B
2869;877;2;C
2870;877;3;A
2871;877;4;A
2872;877;4;B
2873;877;4;C
2874;877;5;A
2875;877;5;B
2876;877;6;A
2877;877;7;A
2878;877;7;B
2879;877;8;A
2880;877;8;B
2881;877;8;C
2882;877;9;A
2883;877;9;B
2884;877;10;A
2885;877;10;B
2886;877;10;C
2887;877;11;A
2888;877;11;B
2889;877;11;C
2890;135;1;A
2891;135;2;A
2892;135;3;A
2893;135;3;B
2894;135;3;C
2895;135;4;A
2896;135;4;B
2897;135;5;A
2898;135;5;B
2899;135;6;A
2900;135;6;B
2901;135;6;C
2902;135;7;A
2903;135;7;B
2904;135;8;A
2905;135;8;B
2906;135;8;C
2907;135;9;A
2908;135;9;B
2909;135;10;A
2910;135;11;A
2911;135;11;B
2912;135;11;C
2913;89;1;A
2914;89;2;A
2915;89;3;A
2916;89;4;A
2917;89;4;B
2918;89;5;A
2919;89;6;A
2920;89;6;B
2921;89;7;A
2922;89;8;A
2923;89;8;B
2924;89;9;A
2925;89;9;B
2926;89;9;C
2927;89;10;A
2928;89;11;A
2929;89;11;B
2930;131;1;A
2931;131;2;A
2932;131;3;A
2933;131;4;A
2934;131;4;B
2935;131;4;C
2936;131;5;A
2937;131;5;B
2938;131;6;A
2939;131;6;B
2940;131;6;C
2941;131;7;A
2942;131;7;B
2943;131;7;C
2944;131;8;A
2945;131;8;B
2946;131;9;A
2947;131;9;B
2948;131;10;A
2949;131;11;A
2950;85;1;A
2951;85;1;B
2952;85;1;C
2953;85;2;A
2954;85;2;B
2955;85;3;A
2956;85;3;B
2957;85;4;A
2958;85;5;A
2959;85;5;B
2960;85;6;A
2961;85;6;B
2962;85;6;C
2963;85;7;A
2964;85;7;B
2965;85;8;A
2966;85;8;B
2967;85;8;C
2968;85;9;A
2969;85;9;B
2970;85;9;C
2971;85;10;A
2972;85;11;A
2973;85;11;B
2974;85;11;C
2975;600;1;A
2976;600;1;B
2977;600;1;C
2978;600;2;A
2979;600;3;A
2980;600;3;B
2981;600;4;A
2982;600;5;A
2983;600;5;B
2984;600;6;A
2985;600;7;A
2986;600;7;B
2987;600;7;C
2988;600;8;A
2989;600;8;B
2990;600;8;C
2991;600;9;A
2992;600;9;B
2993;600;10;A
2994;600;11;A
2995;600;11;B
2996;442;1;A
2997;442;2;A
2998;442;2;B
2999;442;3;A
3000;442;4;A
3001;442;5;A
3002;442;6;A
3003;442;6;B
3004;442;6;C
3005;442;7;A
3006;442;8;A
3007;442;8;B
3008;442;9;A
3009;442;10;A
3010;442;11;A
3011;442;11;B
3012;230;1;A
3013;230;2;A
3014;230;2;B
3015;230;2;C
3016;230;3;A
3017;230;4;A
3018;230;4;B
3019;230;4;C
3020;230;5;A
3021;230;5;B
3022;230;5;C
3023;230;6;A
3024;230;6;B
3025;230;7;A
3026;230;8;A
3027;230;9;A
3028;230;9;B
3029;230;9;C
3030;230;10;A
3031;230;10;B
3032;230;11;A
3033;102;1;A
3034;102;1;B
3035;102;1;C
3036;102;2;A
3037;102;2;B
3038;102;3;A
3039;102;3;B
3040;102;3;C
3041;102;4;A
3042;102;4;B
3043;102;4;C
3044;102;5;A
3045;102;5;B
3046;102;6;A
3047;102;6;B
3048;102;6;C
3049;102;7;A
3050;102;8;A
3051;102;8;B
3052;102;8;C
3053;102;9;A
3054;102;9;B
3055;102;10;A
3056;102;11;A
3057;102;11;B
3058;102;11;C
3059;865;1;A
3060;865;1;B
3061;865;1;C
3062;865;2;A
3063;865;3;A
3064;865;4;A
3065;865;4;B
3066;865;5;A
3067;865;6;A
3068;865;6;B
3069;865;6;C
3070;865;7;A
3071;865;7;B
3072;865;8;A
3073;865;9;A
3074;865;9;B
3075;865;9;C
3076;865;10;A
3077;865;10;B
3078;865;11;A
3079;728;1;A
3080;728;1;B
3081;728;2;A
3082;728;3;A
3083;728;3;B
3084;728;3;C
3085;728;4;A
3086;728;5;A
3087;728;6;A
3088;728;6;B
3089;728;7;A
3090;728;7;B
3091;728;8;A
3092;728;8;B
3093;728;9;A
3094;728;9;B
3095;728;10;A
3096;728;11;A
3097;728;11;B
3098;728;11;C
3099;873;1;A
3100;873;1;B
3101;873;2;A
3102;873;2;B
3103;873;3;A
3104;873;3;B
3105;873;3;C
3106;873;4;A
3107;873;4;B
3108;873;5;A
3109;873;5;B
3110;873;6;A
3111;873;7;A
3112;873;8;A
3113;873;8;B
3114;873;8;C
3115;873;9;A
3116;873;9;B
3117;873;9;C
3118;873;10;A
3119;873;10;B
3120;873;10;C
3121;873;11;A
3122;873;11;B
3123;873;11;C
3124;419;1;A
3125;419;1;B
3126;419;2;A
3127;419;2;B
3128;419;2;C
3129;419;3;A
3130;419;4;A
3131;419;4;B
3132;419;4;C
3133;419;5;A
3134;419;5;B
3135;419;5;C
3136;419;6;A
3137;419;6;B
3138;419;6;C
3139;419;7;A
3140;419;7;B
3141;419;7;C
3142;419;8;A
3143;419;8;B
3144;419;8;C
3145;419;9;A
3146;419;9;B
3147;419;9;C
3148;419;10;A
3149;419;11;A
3150;632;1;A
3151;632;1;B
3152;632;1;C
3153;632;2;A
3154;632;2;B
3155;632;2;C
3156;632;3;A
3157;632;3;B
3158;632;4;A
3159;632;4;B
3160;632;5;A
3161;632;6;A
3162;632;6;B
3163;632;6;C
3164;632;7;A
3165;632;7;B
3166;632;8;A
3167;632;8;B
3168;632;9;A
3169;632;10;A
3170;632;11;A
3171;632;11;B
3172;408;1;A
3173;408;2;A
3174;408;2;B
3175;408;3;A
3176;408;4;A
3177;408;5;A
3178;408;5;B
3179;408;6;A
3180;408;6;B
3181;408;7;A
3182;408;7;B
3183;408;7;C
3184;408;8;A
3185;408;9;A
3186;408;9;B
3187;408;10;A
3188;408;11;A
3189;307;1;A
3190;307;1;B
3191;307;2;A
3192;307;2;B
3193;307;3;A
3194;307;3;B
3195;307;3;C
3196;307;4;A
3197;307;5;A
3198;307;5;B
3199;307;6;A
3200;307;6;B
3201;307;6;C
3202;307;7;A
3203;307;7;B
3204;307;7;C
3205;307;8;A
3206;307;8;B
3207;307;8;C
3208;307;9;A
3209;307;9;B
3210;307;10;A
3211;307;10;B
3212;307;10;C
3213;307;11;A
3214;307;11;B
3215;307;11;C
3216;524;1;A
3217;524;2;A
